"plot","tmin","tmax","mean_prec","mean_vp","mean_srad"
"053-01-0115",-14,38.5,3.09534246575342,1315.94520547945,335.659835616438
"053-01-0116",-14,38.5,3.07287671232877,1314.58630136986,335.726465753425
"053-01-0117",-15,38,3.27835616438356,1260.38356164384,337.893698630137
"053-01-0118",-15,38,3.23506849315068,1263.5397260274,337.446575342466
"053-01-0119",-13.5,38.5,3.1627397260274,1348.86575342466,336.152547945205
"053-01-0120",-14.5,38,3.11342465753425,1295.97808219178,335.533589041096
"053-01-0121",-15,38.5,3.2558904109589,1301.12876712329,334.979506849315
"053-01-0122",-15,38.5,3.2558904109589,1301.12876712329,334.979506849315
"053-01-0123",-13,39,3.35342465753425,1335.10136986301,335.067178082192
"053-01-0124",-13.5,38.5,3.29369863013699,1323.15616438356,335.614246575342
"053-01-0125",-12.5,39,3.42794520547945,1352.35068493151,335.123287671233
"056-00-0001",-17,38.5,3.60493150684932,1299.6602739726,335.668602739726
"056-00-0002",-17,38.5,3.60493150684932,1299.6602739726,335.668602739726
"056-00-0006",-17,38.5,3.45150684931507,1293.52328767123,336.385753424658
"056-00-0008",-17,38.5,3.62082191780822,1298.43287671233,335.549369863014
"056-00-0009",-16.5,38.5,3.34630136986301,1304.70136986301,335.63704109589
"056-00-0011",-17,38.5,3.47068493150685,1289.05205479452,335.596712328767
"056-00-0012",-17,38.5,3.60493150684932,1299.6602739726,335.668602739726
"056-00-0014",-17,38.5,3.60493150684932,1299.6602739726,335.668602739726
"056-00-0017",-17,38.5,3.51013698630137,1283.61643835616,335.782575342466
"056-00-0018",-17,38.5,3.51013698630137,1283.61643835616,335.782575342466
"056-00-0021",-17,38.5,3.51013698630137,1283.61643835616,335.782575342466
"056-00-0025",-16.5,38.5,3.50356164383562,1314.19178082192,334.278136986301
"056-00-0026",-16.5,38.5,3.37095890410959,1302.15890410959,334.313205479452
"056-00-0029",-16.5,38.5,3.40657534246575,1299.2,334.956712328767
"056-00-0030",-16.5,38.5,3.40657534246575,1299.2,334.956712328767
"056-00-0031",-17,38.5,3.47068493150685,1289.05205479452,335.596712328767
"056-00-0034",-17,38.5,3.48602739726027,1288,335.523068493151
"056-00-0035",-17,38.5,3.49150684931507,1287.69315068493,335.531835616438
"056-00-0036",-16.5,38.5,3.34630136986301,1304.70136986301,335.63704109589
"056-00-0041",-17,38.5,3.48602739726027,1288,335.523068493151
"056-00-0042",-16.5,38.5,3.50356164383562,1314.19178082192,334.278136986301
"056-00-0043",-16.5,38.5,3.37095890410959,1302.15890410959,334.313205479452
"056-00-0044",-16.5,38.5,3.40657534246575,1299.2,334.956712328767
"056-00-0049",-16.5,38.5,3.32054794520548,1309.54520547945,334.853260273973
"056-00-0050",-16.5,38.5,3.32054794520548,1309.54520547945,334.853260273973
"056-00-0051",-17,38.5,3.48602739726027,1288,335.523068493151
"056-00-0054",-16.5,38.5,3.48493150684931,1317.67671232877,335.537095890411
"056-00-0055",-17,38.5,3.64767123287671,1293.17260273973,335.777315068493
"056-00-0056",-17,38.5,3.47506849315069,1287.4301369863,335.766794520548
"056-00-0058",-16.5,38.5,3.54904109589041,1310.26849315068,335.558136986301
"056-00-0059",-16.5,38.5,3.34630136986301,1304.70136986301,335.63704109589
"056-00-0060",-16.5,38.5,3.48493150684931,1317.67671232877,335.537095890411
"056-00-0063",-16.5,38.5,3.34630136986301,1304.70136986301,335.63704109589
"056-00-0067",-17,38.5,3.51013698630137,1283.61643835616,335.782575342466
"056-00-0068",-17,38.5,3.51013698630137,1283.61643835616,335.782575342466
"056-00-0070",-17,38.5,3.48602739726027,1288,335.523068493151
"056-00-0075",-17,38.5,3.51013698630137,1283.61643835616,335.782575342466
"056-00-0077",-16.5,38.5,3.48493150684931,1317.67671232877,335.537095890411
"056-00-0078",-16.5,38.5,3.48493150684931,1317.67671232877,335.537095890411
"056-00-0093",-16.5,38.5,3.34356164383562,1307.92328767123,334.791890410959
"056-00-0501",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0503",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0504",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0505",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0506",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0507",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0508",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0509",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0513",-17,38.5,3.54739726027397,1285.74246575342,335.961424657534
"056-00-0519",-16.5,38.5,3.58301369863014,1309.04109589041,335.112767123288
"056-00-0523",-16.5,38.5,3.53205479452055,1314.41095890411,334.569205479452
"056-00-0524",-16.5,38.5,3.42794520547945,1297.4904109589,335.270575342466
"056-00-0525",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0526",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-0528",-18,36.5,3.44383561643836,1303.78082191781,334.970739726027
"056-00-0531",-18,36.5,3.43506849315068,1302.42191780822,334.960219178082
"056-00-0532",-17.5,37,3.23835616438356,1331.52876712329,334.737534246575
"056-00-0537",-16,38.5,3.27397260273973,1315.55068493151,334.877808219178
"056-00-0539",-16,38.5,3.41534246575342,1328.35068493151,334.976
"056-00-0541",-16.5,38.5,3.49041095890411,1319.60547945205,334.995287671233
"056-00-0542",-16.5,38.5,3.49041095890411,1319.60547945205,334.995287671233
"056-00-0547",-16.5,38.5,3.49041095890411,1319.60547945205,334.995287671233
"056-00-0553",-16.5,38.5,3.35232876712329,1307.06849315068,335.046136986301
"056-00-0556",-16.5,38.5,3.58246575342466,1308.18630136986,335.054904109589
"056-00-0557",-16.5,38.5,3.58246575342466,1308.18630136986,335.054904109589
"056-00-0560",-16.5,38.5,3.58301369863014,1309.04109589041,335.112767123288
"056-00-0562",-18,36.5,3.4,1308.88767123288,335.805369863014
"056-00-0564",-16.5,38.5,3.49041095890411,1319.60547945205,334.995287671233
"056-00-0569",-16.5,38.5,3.38794520547945,1302.77260273973,334.648109589041
"056-00-0570",-18,36.5,3.44383561643836,1303.78082191781,334.970739726027
"056-00-0574",-16,38.5,3.41534246575342,1328.35068493151,334.976
"056-00-0576",-16,38.5,3.41534246575342,1328.35068493151,334.976
"056-00-0577",-16,38.5,3.41534246575342,1328.35068493151,334.976
"056-00-0578",-16,38.5,3.41534246575342,1328.35068493151,334.976
"056-00-0579",-16.5,38.5,3.54849315068493,1305.57808219178,335.286356164384
"056-00-0582",-16.5,38.5,3.48054794520548,1321.29315068493,336.103452054795
"056-00-0583",-16.5,38.5,3.48054794520548,1321.29315068493,336.103452054795
"056-00-0585",-18,36.5,3.40547945205479,1305.4904109589,334.998794520548
"056-00-0608",-17.5,38,3.57698630136986,1264.78904109589,334.509589041096
"056-00-0620",-16,38.5,3.35232876712329,1325.54520547945,333.278684931507
"056-00-PP25",-16.5,38.5,3.42027397260274,1298.56438356164,335.542356164384
"056-00-PP26",-16.5,38.5,3.42027397260274,1298.56438356164,335.542356164384
"056-00-PP29",-16,38.5,3.26904109589041,1314.98082191781,335.12504109589
"056-00-PP35",-16.5,38.5,3.43452054794521,1295.73698630137,335.214465753425
"056-00-PP37",-16.5,38.5,3.43452054794521,1295.73698630137,335.214465753425
"056-00-PP40",-16.5,38.5,3.42794520547945,1297.4904109589,335.270575342466
"056-00-PP41",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-PP42",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-PP86",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-PP87",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"056-00-PP88",-18,36.5,3.41095890410959,1307.46301369863,334.774356164384
"057-01-0825",-6.5,36,4.08493150684932,1640.67945205479,307.205260273973
"057-01-0826",-7.5,36.5,3.95178082191781,1588.44931506849,309.056876712329
"057-01-0827",-7.5,36.5,3.95178082191781,1588.44931506849,309.056876712329
"057-01-0828",-7.5,36.5,3.95178082191781,1588.44931506849,309.056876712329
"057-01-0830",-4,33.5,4.11780821917808,1826.52054794521,288.364712328767
"057-01-0834",-5,34.5,3.98027397260274,1786.54246575342,292.976219178082
"057-01-0836",-5.5,35,3.80109589041096,1699.83561643836,309.456657534247
"057-01-0837",-5.5,35,3.80109589041096,1699.83561643836,309.456657534247
"057-01-0838",-4,33.5,4.02575342465753,1832.89863013699,290.226849315068
"057-01-0841",-4,33.5,4.02575342465753,1832.89863013699,290.226849315068
"057-02-0825",-5.5,35.5,3.91068493150685,1687.78082191781,304.503232876712
"057-02-0826",-7.5,36.5,3.94301369863014,1587.63835616438,309.165589041096
"057-02-0832",-5.5,35.5,3.8,1693.98356164384,305.209863013699
"057-02-0833",-5.5,35.5,3.8,1693.98356164384,305.209863013699
"057-02-0834",-5.5,35.5,3.9358904109589,1674.47671232877,305.464109589041
"057-02-0836",-5.5,35.5,3.9358904109589,1674.47671232877,305.464109589041
"057-02-0838",-4,33.5,4.01315068493151,1830.24657534247,289.225643835616
"057-02-0839",-4,33.5,4.09698630136986,1827.59452054795,288.897753424658
"057-02-0841",-5.5,35.5,3.90246575342466,1688.67945205479,304.126246575342
"057-02-0842",-5.5,35.5,3.90246575342466,1688.67945205479,304.126246575342
"057-03-0825",-7.5,36.5,3.96493150684931,1581.9397260274,308.956931506849
"057-03-0826",-7.5,36.5,3.96493150684931,1581.9397260274,308.956931506849
"057-03-0827",-5.5,35.5,3.98575342465753,1677.9397260274,304.850410958904
"057-03-0828",-5.5,35.5,3.96931506849315,1673.90684931507,305.502684931507
"057-04-0826",-7.5,36.5,3.94301369863014,1578.14794520548,309.563616438356
"057-04-0836",-6,35.5,3.80164383561644,1638.2904109589,311.336328767123
"057-04-0837",-6,35.5,3.78027397260274,1638.46575342466,311.615123287671
"057-04-0838",-6,36,3.75616438356164,1632.78904109589,312.155178082192
"057-04-0840",-7.5,36.5,3.95835616438356,1588.88767123288,308.918356164384
"057-04-0841",-7.5,36.5,3.96493150684931,1581.9397260274,308.956931506849
"057-04-0842",-6,35.5,3.71287671232877,1643.37534246575,313.559671232877
"057-06-0829",-6.5,35.5,3.74630136986301,1617.55616438356,314.664328767123
"057-06-0830",-6.5,35.5,3.74630136986301,1617.55616438356,314.664328767123
"057-06-0832",-7.5,36.5,3.96493150684931,1581.9397260274,308.956931506849
"057-06-0833",-5.5,35,3.80109589041096,1699.83561643836,309.456657534247
"057-06-0834",-5.5,35,3.80109589041096,1699.83561643836,309.456657534247
"057-06-0835",-5.5,35,3.75397260273973,1667.61643835616,309.877479452055
"057-06-0836",-5.5,35,3.75780821917808,1666.89315068493,309.791561643836
"057-07-0830",-5.5,35.5,3.80767123287671,1694.79452054795,304.925808219178
"057-07-0833",-6,35.5,3.71287671232877,1643.37534246575,313.559671232877
"057-07-0834",-6.5,35.5,3.79178082191781,1635.04657534247,311.771178082192
"057-08-0826",-5,35,3.8613698630137,1734.07123287671,299.392
"057-08-0830",-5,34.5,3.98027397260274,1786.54246575342,292.976219178082
"057-08-0831",-7.5,36.5,3.94301369863014,1587.63835616438,309.165589041096
"057-08-0832",-7.5,36.5,3.94301369863014,1587.63835616438,309.165589041096
"057-08-0833",-7.5,36.5,3.95178082191781,1588.44931506849,309.056876712329
"057-08-0834",-5.5,35,3.75397260273973,1667.61643835616,309.877479452055
"057-08-0835",-5.5,35,3.75780821917808,1666.89315068493,309.791561643836
"057-09-0826",-5.5,35.5,3.8586301369863,1687.75890410959,304.727671232877
"057-09-0831",-4,33.5,4.11780821917808,1826.52054794521,288.364712328767
"057-09-0833",-6,35.5,3.78027397260274,1638.46575342466,311.615123287671
"057-09-0834",-7.5,36.5,3.95178082191781,1588.44931506849,309.056876712329
"057-09-0835",-7.5,36.5,3.95178082191781,1588.44931506849,309.056876712329
"057-09-0836",-6.5,35.5,3.79178082191781,1635.04657534247,311.771178082192
"058-01-0001",-15,38,3.28328767123288,1289.35890410959,334.791890410959
"058-01-0005",-15.5,38,3.40767123287671,1272.15342465753,336.101698630137
"058-01-0028",-12.5,37,2.51890410958904,1259.00273972603,342.210630136986
"058-01-0034",-12.5,37.5,2.57150684931507,1263.01369863014,342.54202739726
"058-02-0031",-12.5,37,2.53205479452055,1260.88767123288,341.826630136986
"058-02-0044",-15,38,3.41479452054795,1272.52602739726,336.322630136986
"058-02-0060",-14.5,38,3.31178082191781,1293.78630136986,335.221479452055
"058-03-0015",-10,38,3.74849315068493,1464.4602739726,332.586082191781
"058-03-0036",-15.5,38,3.44438356164384,1266.43287671233,337.071342465753
"058-03-0039",-15,38,3.41479452054795,1272.52602739726,336.322630136986
"058-03-0045",-15,38,3.41479452054795,1272.52602739726,336.322630136986
"058-03-0050",-15,38,3.4027397260274,1274.36712328767,335.840438356164
"058-03-0054",-14.5,38,3.31178082191781,1293.78630136986,335.221479452055
"058-03-0056",-14.5,38,3.26082191780822,1302.61917808219,334.299178082192
"058-03-0059",-14.5,38,3.26082191780822,1302.61917808219,334.299178082192
"058-08-0002",-15,38,3.28328767123288,1289.35890410959,334.791890410959
"058-08-0006",-15,38,3.32438356164384,1287.93424657534,335.717698630137
"058-08-0027",-12.5,37,2.51890410958904,1259.00273972603,342.210630136986
"058-08-0030",-12.5,37,2.53205479452055,1260.88767123288,341.826630136986
"058-08-0033",-12.5,37.5,2.57150684931507,1263.01369863014,342.54202739726
"058-08-0040",-15.5,38,3.45534246575342,1261.30410958904,337.662246575342
"058-08-0046",-15,38,3.41479452054795,1272.52602739726,336.322630136986
"058-08-0051",-15,38,3.4027397260274,1274.36712328767,335.840438356164
"058-08-0053",-14.5,38,3.31178082191781,1293.78630136986,335.221479452055
"059-01-0849",-12,38.5,2.81808219178082,1335.07945205479,342.855890410959
"059-01-0850",-11.5,38.5,2.66301369863014,1352.54794520548,340.886794520548
"059-01-0851",-12,38.5,2.83287671232877,1348.12054794521,342.247452054795
"059-02-0850",-13.5,38,3.02739726027397,1278.13698630137,342.442082191781
"059-02-0851",-12,38,2.71945205479452,1333.47945205479,339.491068493151
"059-02-0852",-11.5,38.5,2.66301369863014,1352.54794520548,340.886794520548
"059-02-0853",-11.5,38.5,2.66301369863014,1352.54794520548,340.886794520548
"059-03-0850",-14,38.5,3.11232876712329,1269.50136986301,343.31704109589
"059-03-0851",-14,38.5,3.11232876712329,1269.50136986301,343.31704109589
"059-03-0852",-12,38,2.71945205479452,1333.47945205479,339.491068493151
"059-03-0853",-12,38,2.71945205479452,1333.47945205479,339.491068493151
"059-03-0855",-12,38.5,2.85205479452055,1347.17808219178,343.04
"059-03-0856",-12,38,2.67068493150685,1335.93424657534,339.014136986301
"059-04-0850",-12,38.5,2.83287671232877,1348.12054794521,342.247452054795
"059-04-0851",-12,38.5,2.83287671232877,1348.12054794521,342.247452054795
"059-04-0852",-13.5,38,3.04383561643836,1277.34794520548,342.831342465753
"059-04-0853",-13,38,3.04,1281.24931506849,342.098410958904
"059-04-0854",-12,38,2.72931506849315,1330.69589041096,339.889095890411
"059-04-0855",-12,38.5,2.88328767123288,1348.3397260274,343.16098630137
"059-04-0856",-12,38.5,2.88328767123288,1348.3397260274,343.16098630137
"059-04-0857",-12,38,2.67068493150685,1335.93424657534,339.014136986301
"059-05-0850",-13,38,2.97095890410959,1292.18630136986,338.698520547945
"059-05-0851",-13,38,2.97095890410959,1292.18630136986,338.698520547945
"059-05-0852",-12,38,2.67068493150685,1335.93424657534,339.014136986301
"059-05-0853",-13.5,38,3.02739726027397,1278.13698630137,342.442082191781
"059-06-0851",-13,38,2.97095890410959,1292.18630136986,338.698520547945
"059-06-0852",-12,38,2.67068493150685,1335.93424657534,339.014136986301
"059-06-0853",-12,38.5,2.83287671232877,1348.12054794521,342.247452054795
"059-08-0850",-12,38.5,2.83780821917808,1345.20547945205,342.63495890411
"059-08-0851",-12,38.5,2.83780821917808,1345.20547945205,342.63495890411
"059-08-0852",-13,38,3.01424657534247,1284.44931506849,338.624876712329
"059-08-0853",-12.5,38,2.95013698630137,1294.68493150685,340.250301369863
"059-08-0854",-12,38,2.68876712328767,1338.03835616438,338.31802739726
"059-08-0855",-12,38,2.68876712328767,1338.03835616438,338.31802739726
"059-08-0856",-12.5,38,2.94849315068493,1293.67671232877,341.647780821918
"059-09-0850",-12,38.5,2.82301369863014,1353.44657534247,342.510465753425
"061-01-0900",-10.5,38.5,4.11013698630137,1484.3397260274,334.504328767123
"061-01-0901",-10.5,38.5,4.17753424657534,1498.38904109589,334.44997260274
"061-01-0902",-11.5,38.5,4.31123287671233,1503.8904109589,332.16701369863
"061-01-0903",-11.5,38.5,4.31123287671233,1503.8904109589,332.16701369863
"061-01-0904",-11.5,39,4.12054794520548,1482.43287671233,333.278684931507
"061-01-0905",-11.5,39,4.12054794520548,1482.43287671233,333.278684931507
"061-01-0911",-10,38.5,4.36493150684931,1556.55890410959,333.082301369863
"061-01-0912",-11,38.5,4.36164383561644,1514.65205479452,332.049534246575
"061-01-0913",-10.5,38.5,4.43835616438356,1522.25753424658,332.337095890411
"061-01-0914",-11,38.5,4.10739726027397,1480.04383561644,333.538191780822
"061-01-0915",-10.5,38.5,4.10739726027397,1481.07397260274,333.496109589041
"061-02-0900",-11.5,39,4.1627397260274,1490.65205479452,333.29095890411
"061-02-0901",-10.5,38.5,4.17753424657534,1498.38904109589,334.44997260274
"061-02-0902",-11.5,39,4.12054794520548,1482.43287671233,333.278684931507
"061-02-0909",-11,38.5,4.43616438356164,1522.25753424658,331.926794520548
"061-02-0910",-11,38.5,4.43342465753425,1521.11780821918,331.965369863014
"061-02-0911",-11,38.5,4.10739726027397,1480.04383561644,333.538191780822
"061-04-0900",-10.5,38.5,4.1386301369863,1502.57534246575,334.830465753425
"061-04-0901",-10.5,38.5,4.17753424657534,1498.38904109589,334.44997260274
"061-04-0902",-10.5,38.5,4.41917808219178,1522.0602739726,332.221369863014
"061-04-0903",-10.5,38.5,4.48164383561644,1534.22465753425,331.523506849315
"061-04-0904",-11,39,4.18904109589041,1495.95616438356,333.576767123288
"061-04-0905",-11,39,4.18904109589041,1495.95616438356,333.576767123288
"061-04-0912",-11.5,39,4.07945205479452,1481.7095890411,333.494356164384
"061-04-0913",-11.5,39,4.17150684931507,1483.00273972603,332.861369863014
"061-06-0900",-10.5,38.5,4.48328767123288,1529.97260273973,331.819835616438
"061-08-0900",-10.5,38.5,4.11013698630137,1484.3397260274,334.504328767123
"061-08-0901",-11.5,39,4.1627397260274,1490.65205479452,333.29095890411
"061-08-0902",-11.5,39,4.1627397260274,1490.65205479452,333.29095890411
"061-09-0901",-10.5,38.5,4.17753424657534,1498.38904109589,334.44997260274
"061-09-0902",-10.5,38.5,4.43835616438356,1522.25753424658,332.337095890411
"061-09-0907",-11,38.5,4.36164383561644,1514.65205479452,332.049534246575
"061-09-0908",-11.5,39,4.18027397260274,1493.43561643836,333.324273972603
"062-01-0930",-11,37.5,3.67232876712329,1465.00821917808,326.179068493151
"062-01-0931",-13,38.5,3.76383561643836,1385.64383561644,328.935452054794
"062-02-0931",-13,38.5,3.76383561643836,1385.64383561644,328.935452054794
"062-03-0930",-11,37.5,3.69643835616438,1460.51506849315,325.758246575342
"062-03-0931",-13.5,37.5,3.75452054794521,1373.8301369863,327.580054794521
"062-03-0932",-13.5,37.5,3.75452054794521,1373.8301369863,327.580054794521
"062-04-0932",-13.5,37.5,3.70575342465753,1374.42191780822,327.706301369863
"062-09-0930",-13.5,37.5,3.75287671232877,1377.35890410959,327.28898630137
"062-09-0931",-13.5,37.5,3.75287671232877,1377.35890410959,327.28898630137
"063-02-0926",-9,37,3.32,1565.98356164384,341.053369863014
"063-02-0927",-9,37,3.37260273972603,1568.59178082192,340.944657534247
"063-02-0928",-9,37.5,3.56054794520548,1597.2602739726,338.980821917808
"063-02-0929",-9,37.5,3.56054794520548,1597.2602739726,338.980821917808
"063-02-0930",-9,37.5,3.56164383561644,1596.47123287671,338.712547945205
"063-02-0931",-9,37.5,3.37205479452055,1580.27397260274,339.392876712329
"063-02-0932",-9,38,3.71068493150685,1552.63561643836,341.637260273973
"063-02-0933",-8.5,37.5,3.38684931506849,1655.84657534247,336.524273972603
"063-02-0934",-8.5,37.5,3.37369863013699,1666.36712328767,336.115726027397
"063-03-0925",-9,37,3.50739726027397,1576.59178082192,341.132273972603
"063-04-0925",-9,37.5,3.04986301369863,1571.44109589041,338.803726027397
"063-04-0933",-9,38,3.02246575342466,1574.5095890411,337.322082191781
"063-04-0934",-9,37,3.44109589041096,1560.54794520548,343.290739726027
"063-04-0935",-9,37,3.44109589041096,1560.54794520548,343.290739726027
"063-04-0936",-9,37,3.51561643835616,1576.78904109589,341.437369863014
"063-04-0937",-9,37.5,3.39506849315068,1573.47945205479,340.387068493151
"063-04-0938",-9,37.5,3.39506849315068,1573.47945205479,340.387068493151
"063-04-0939",-8.5,37,3.61150684931507,1630.83835616438,337.700821917808
"063-04-0940",-9,37.5,3.26027397260274,1565.21643835616,339.634849315068
"063-04-0941",-9,37,3.50356164383562,1574.70684931507,341.004273972603
"063-04-0942",-9,37,3.44328767123288,1574.4,341.956383561644
"063-04-0944",-9,37.5,3.03671232876712,1576.5698630137,338.300493150685
"063-07-0925",-9,37.5,3.04986301369863,1571.44109589041,338.803726027397
"063-07-0926",-9,37,3.44109589041096,1560.54794520548,343.290739726027
"063-07-0927",-9,37.5,3.58356164383562,1594.43287671233,339.659397260274
"063-07-0928",-8.5,37.5,3.73095890410959,1578.34520547945,340.744767123288
"063-07-0929",-8.5,38,3.75068493150685,1556.42739726027,341.870465753425
"063-07-0930",-8.5,38,3.7813698630137,1563.59452054795,341.044602739726
"063-08-0925",-9,37,3.37041095890411,1568.41643835616,341.12701369863
"063-08-0927",-9,38,3.05479452054795,1575.32054794521,337.434301369863
"063-08-0928",-9,37.5,3.51780821917808,1552.94246575342,343.811506849315
"063-08-0929",-9,37.5,3.51780821917808,1552.94246575342,343.811506849315
"063-08-0930",-8.5,37.5,3.73095890410959,1578.34520547945,340.744767123288
"063-08-0931",-8.5,37.5,3.72602739726027,1576.1095890411,340.795616438356
"063-08-0933",-9,37.5,3.37205479452055,1580.27397260274,339.392876712329
"063-08-0934",-9,37,3.37041095890411,1568.41643835616,341.12701369863
"063-08-0935",-9,37,3.47342465753425,1577.46849315068,340.257315068493
"063-08-0936",-9,37,3.47342465753425,1577.46849315068,340.257315068493
"063-08-0937",-9,37.5,3.36493150684931,1571.06849315068,339.748821917808
"063-09-0925",-9,37,3.37041095890411,1568.41643835616,341.12701369863
"063-09-0926",-8.5,37,3.75780821917808,1592.92054794521,339.799671232877
"063-09-0928",-8.5,37,3.68767123287671,1625.95068493151,337.890191780822
"063-09-0930",-9,37.5,3.5572602739726,1554.78356164384,343.471342465753
"063-09-0931",-9,37,3.49643835616438,1566.11506849315,341.791561643836
"063-09-0932",-9,36.5,3.79013698630137,1567.18904109589,340.941150684932
"064-01-0952",-9.5,37,4.03013698630137,1531.59452054795,334.218520547945
"064-01-0953",-9.5,37,4.0586301369863,1537.40273972603,333.859068493151
"064-01-0956",-9.5,37,3.88931506849315,1542.8602739726,333.038465753425
"064-01-0957",-9,37,4.18904109589041,1592.41643835616,330.555616438356
"064-01-0960",-9,37,4.22739726027397,1589.06301369863,330.662575342466
"064-01-0963",-10,37.5,3.73808219178082,1503.40821917808,335.423123287671
"064-01-0965",-9,37,4.41041095890411,1633.29315068493,326.973369863014
"064-01-0966",-9,37,4.3627397260274,1627.59452054795,327.331068493151
"064-01-0967",-9.5,37,3.98301369863014,1528.13150684931,334.130849315068
"064-02-0950",-9,36.5,4.16821917808219,1601.11780821918,329.97698630137
"064-02-0951",-9,36.5,4.16821917808219,1601.11780821918,329.97698630137
"064-02-0952",-10,37.5,3.78246575342466,1514.67397260274,334.677917808219
"064-02-0954",-10,37.5,3.68493150684932,1511.64931506849,335.289863013699
"064-02-0955",-9.5,37.5,3.73315068493151,1536.98630136986,334.220273972603
"064-02-0956",-10.5,38,3.78191780821918,1492.38356164384,334.560438356164
"064-02-0957",-10,37.5,3.7358904109589,1503.34246575342,335.540602739726
"064-02-0960",-9.5,37.5,3.73315068493151,1536.98630136986,334.220273972603
"064-02-0961",-9.5,37,3.98301369863014,1528.13150684931,334.130849315068
"064-03-0952",-9,36.5,4.16821917808219,1601.11780821918,329.97698630137
"064-03-0953",-9.5,37.5,3.73315068493151,1536.94246575342,334.718246575342
"064-03-0954",-9.5,37.5,3.73369863013699,1535.58356164384,334.711232876712
"064-03-0955",-9.5,37,3.99232876712329,1530.36712328767,333.925698630137
"064-03-0956",-10,37.5,3.71506849315068,1489.90684931507,335.805369863014
"064-03-0964",-9,37,4.34575342465753,1626.0602739726,327.44504109589
"064-03-0965",-9.5,37,3.85205479452055,1560.41643835616,333.759123287671
"064-04-0950",-9,37,4.28657534246575,1616.89863013699,328.549698630137
"064-04-0955",-9.5,37.5,3.73315068493151,1536.94246575342,334.718246575342
"064-04-0956",-9.5,37.5,3.73369863013699,1535.58356164384,334.711232876712
"064-04-0957",-9.5,37,3.70575342465753,1550.92602739726,336.478684931507
"064-04-0958",-9.5,37,3.70575342465753,1550.92602739726,336.478684931507
"064-04-0959",-9.5,37,3.73260273972603,1551.27671232877,335.777315068493
"064-04-0961",-9,37,4.18904109589041,1592.41643835616,330.555616438356
"064-04-0963",-9,37,4.22301369863014,1593.64383561644,330.487232876712
"064-04-0966",-10,37.5,3.76986301369863,1493.41369863014,336.201643835616
"064-04-0967",-10,37.5,3.67671232876712,1505.99452054795,335.812383561644
"064-04-0968",-9,37,4.41041095890411,1633.29315068493,326.973369863014
"064-04-0970",-9,37,4.39835616438356,1631.38630136986,327.173260273973
"064-04-0971",-9,37,4.39835616438356,1631.38630136986,327.173260273973
"064-04-0972",-9.5,37,3.99616438356164,1528.52602739726,333.990575342466
"064-06-0950",-9.5,37,4.03013698630137,1531.59452054795,334.218520547945
"064-06-0951",-9,37,4.08219178082192,1568.1095890411,332.363397260274
"064-06-0954",-9.5,37,4.03013698630137,1531.59452054795,334.218520547945
"064-08-0954",-10,37.5,3.73534246575342,1490.84931506849,335.596712328767
"064-09-0953",-9.5,37,4.03013698630137,1531.59452054795,334.218520547945
"064-09-0954",-9.5,37,3.68602739726027,1554.0602739726,336.475178082192
"064-09-0955",-9.5,37,3.71178082191781,1550.53150684932,336.66104109589
"064-09-0959",-10,37.5,3.73917808219178,1514.91506849315,334.953205479452
"064-09-0960",-9,37,4.22739726027397,1589.06301369863,330.662575342466
"064-09-0962",-9,37,4.22739726027397,1589.06301369863,330.662575342466
"066-01-0002",-15,33.5,3.52931506849315,1063.36438356164,346.585424657534
"066-01-0005",-16,32,3.69095890410959,1024.76712328767,352.278794520548
"066-01-0006",-16,32,3.69095890410959,1024.76712328767,352.278794520548
"066-01-0007",-16,32,3.78246575342466,1017.66575342466,350.563945205479
"066-01-0008",-16,32,3.74301369863014,1021.12876712329,346.446904109589
"066-01-0009",-15.5,32.5,3.67287671232877,1036.88767123288,343.834301369863
"066-01-0010",-16.5,31.5,3.79890410958904,1007.73698630137,346.988712328767
"066-01-0022",-15,33.5,3.52931506849315,1063.36438356164,346.585424657534
"066-01-0023",-15,33.5,3.52931506849315,1063.36438356164,346.585424657534
"066-01-0024",-15,33.5,3.52931506849315,1063.36438356164,346.585424657534
"066-01-0025",-15,33.5,3.52931506849315,1063.36438356164,346.585424657534
"066-01-0026",-15.5,32.5,3.64821917808219,1034.71780821918,351.445917808219
"066-01-0027",-15,33.5,3.52931506849315,1063.36438356164,346.585424657534
"066-01-0028",-15,33.5,3.52931506849315,1063.36438356164,346.585424657534
"066-01-0035",-15,33.5,3.52931506849315,1063.36438356164,346.585424657534
